CardID,SetNum,SetName,Rarity,RarityCode,CardNumber,Title,Kind,Culture,Twilight,CardType,GameText,WikiID
6U110,6,6 - Ents of Fangorn,Uncommon,U,110,It Burns Us,Free Peoples,Shire,1,Event,"Regroup: Spot Sam and Sméagol (or Gollum) to choose an opponent who must reveal his or her hand. Wound a minion X times, where X is the number of different cultures revealed.",LOTR-EN06S110.0
18R31,18,18 - Treachery & Deceit,Rare,R,31,It Draws Him,Shadow,Gollum,0,Event,Spot a card to play a minion. Its twilight cost -1 (or -3 if it is roaming).,LOTR-EN18S031.0
2U78,2,2 - Mines of Moria,Uncommon,U,78,It Wants to be Found,Shadow,Ringwraith,2,Event,Maneuver: Spot a twilight Nazgûl to add a burden.,LOTR-EN02S078.0
15C62,15,15 - The Hunters,Common,C,62,Ithilien Blade,Free Peoples,Gondor,1,Possession,"Bearer must be a Man. While you can spot a roaming minion, bearer is strength +1. Maneuver: Exert bearer twice to discard a roaming minion.",LOTR-EN15S062.0
4U126,4,4 - The Two Towers,Uncommon,U,126,Ithilien Trap,Free Peoples,Gondor,2,Condition,"Each time a Man wins a skirmish, you may place a token here. Maneuver: Exert a minion for each token here (limit 3). Discard this condition.",LOTR-EN04S126.0
4R237,4,4 - The Two Towers,Rare,R,237,Ithilien Wilderness,Shadow,Raider,0,Condition,"Plays to your support area. At the start of each of your Shadow phases, if the fellowship is at site 7, 8, or 9 and the twilight pool has fewer than 7 twilight tokens, you may add . Skirmish: Discard this condition to make a Man strength +2.",LOTR-EN04S237.0
32HG39,32,32 - The Hobbit Draft Game: Supplementary Packs,HG,HG,39,Jail,Shadow,Sauron,2,Condition,Regroup: Discard a minion to stack a Wise character on this condition. A Wise character may exert twice to prevent this. Copies of characters stacked here cannot be played.,HDG-EN32S039.0
0P89,0,0 - Promotional,Promo,P,89,"Jarnsmid, Barding Emissary",Free Peoples,Gandalf,2,Companion,"At the start of each skirmish involving Járnsmid, you may remove a burden (or 2 burdens if you can spot another companion).",LOTR-EN00S089.0
12R30,12,12 - Black Rider,Rare,R,30,"Jarnsmid, Barding Emissary",Free Peoples,Gandalf,2,Companion,"At the start of each skirmish involving Járnsmid, you may remove a burden (or 2 burdens if you can spot another companion).",LOTR-EN12S030.0
2R25,2,2 - Mines of Moria,Rare,R,25,"Jarnsmid, Merchant from Dale",Free Peoples,Gandalf,1,Ally,"To play, spot Gandalf. Each time you play a shield, armor, helm, or hand weapon, its twilight cost is -1.",LOTR-EN02S025.0
1R253,1,1 - The Fellowship of the Ring,Rare,R,253,Journey Into Danger,Shadow,Sauron,0,Condition,"Search. To play, exert a Orc. Plays to your support area. While you can spot 5 companions, each companion’s twilight cost is +2.",LOTR-EN01S253.0
0P96,0,0 - Promotional,Promo,P,96,Keening Wail,Shadow,Ringwraith,7,Event,"Toil 2. (For each character you exert when playing this, its twilight cost is –2.) Spot a Nazgûl to add a burden.",LOTR-EN00S096.0
11R211,11,11 - Shadows,Rare,R,211,Keening Wail,Shadow,Ringwraith,7,Event,"Toil 2. (For each character you exert when playing this, its twilight cost is –2.) Spot a Nazgûl to add a burden.",LOTR-EN11S211.0
4U96,4,4 - The Two Towers,Uncommon,U,96,Keep Your Forked Tongue,Free Peoples,Gandalf,1,Event,Skirmish: Spot Gandalf and 3 twilight tokens to prevent all wounds to a companion who has the Gandalf signet.,LOTR-EN04S096.0
6C111,6,6 - Ents of Fangorn,Common,C,111,Kept Safe,Free Peoples,Shire,2,Condition,"When you play this condition, place 2 tokens here. Response: If an unbound Hobbit is about to take a wound, discard this condition or remove a token from here to prevent that wound.",LOTR-EN06S111.0
4C51,4,4 - The Two Towers,Common,C,51,Khazad Ai-menu,Free Peoples,Dwarven,1,Event,Skirmish: Make a Dwarf strength +2 (or strength +3 and damage +1 if you spot Legolas).,LOTR-EN04S051.0
30S12,30,30 - The Hobbit Draft Game: Main Deck,Starter,S,12,"Kili, Brother of Fili",Free Peoples,Dwarven,2,Companion,Archer. Archery: Exert Kili to wound a minion; Kili does not add to the fellowship archery total.,HDG-EN30S012.0
4C156,4,4 - The Two Towers,Common,C,156,Kill Them Now,Shadow,Isengard,0,Event,Skirmish: Make an tracker strength +2 (or +4 if skirmishing a character bearing a search card).,LOTR-EN04S156.0
4R72,4,4 - The Two Towers,Rare,R,72,Killing Field,Free Peoples,Elven,1,Condition,"To play, spot 3 Elves. Each wounded minion is prevented from being fierce. Discard this condition during the regroup phase.",LOTR-EN04S072.0
13U17,13,13 - Bloodlines,Uncommon,U,17,Kindreds Estranged,Free Peoples,Elven,2,Event,You may remove from the game 4 other cards in your discard pile to play this event from your discard pile. Then remove this event from the game. Make a minion skirmishing your Elf at a forest or river site strength –3.,LOTR-EN13S017.0
7U42,7,7 - Return of the King,Uncommon,U,42,King's Advisor,Free Peoples,Gandalf,2,Event,Exert Gandalf twice to make an opponent exert a minion for each companion you spot.,LOTR-EN07S042.0
13U131,13,13 - Bloodlines,Uncommon,U,131,King's Board,Free Peoples,Rohan,1,Condition,Skirmish: Exert Éomer to make Éowyn or Théoden strength +2. Skirmish: Exert Éowyn to make Éomer or Théoden strength +2. Skirmish: Exert Théoden to make Éomer or Éowyn strength +2.,LOTR-EN13S131.0
4R284,4,4 - The Two Towers,Rare,R,284,King's Mail,Free Peoples,Rohan,2,Possession,"Bearer must be a Man. Bearer takes no more than 1 wound during each skirmish phase. If bearer is Théoden, he may not take wounds except during a skirmish involving him.",LOTR-EN04S284.0
4U357,4,4 - The Two Towers,Uncommon,U,357,King's Room,None,Site,,Site,"When the fellowship moves to King’s Room without a companion, each unbound companion must exert.",LOTR-EN04S357.0
7U335,7,7 - Return of the King,Uncommon,U,335,King's Tent,None,Site,,Site,"Shadow: If the Shadow has initiative, spot your minion to make the move limit for this turn –1.",LOTR-EN07S335.0
32HB6,32,32 - The Hobbit Draft Game: Supplementary Packs,HB,HB,6,King Under the Mountain,Free Peoples,Dwarven,1,Event,Add a doubt to play a [Dwarven] follower from your draw deck.,HDG-EN32S006.0
8R38,8,8 - Siege of Gondor,Rare,R,38,"King of the Dead, Oathbreaker",Free Peoples,Gondor,4,Companion,"Enduring. To play, spot a Wraith and add 2 threats. Response: If Aragorn is about to take a wound in a skirmish, exert King of the Dead to prevent that wound.",LOTR-EN08S038.0
13U72,13,13 - Bloodlines,Uncommon,U,72,Kings' Legacy,Free Peoples,Gondor,2,Condition,"Each time Elendil wins a skirmish, make a or companion strength +2 until the start of the regroup phase. Each time Isildur wins a skirmish, heal a Man. Each time Aragorn wins a skirmish, make a Man damage +1 until the start of the regroup phase.",LOTR-EN13S072.0
13C73,13,13 - Bloodlines,Common,C,73,Kingsfoil,Free Peoples,Gondor,1,Possession,"Bearer must be a Man. Fellowship: Discard this possession from play to heal a companion and, if that companion is a companion, you may discard a condition he or she bears.",LOTR-EN13S073.0
8C40,8,8 - Siege of Gondor,Common,C,40,Knight's Mount,Free Peoples,Gondor,1,Possession,"Bearer must be a knight. Each time bearer wins a skirmish, you may wound a minion who is not assigned to a skirmish.",LOTR-EN08S040.0
7C108,7,7 - Return of the King,Common,C,108,Knight's Spear,Free Peoples,Gondor,1,Possession,"Bearer must be a Man. Skirmish: If you cannot spot 2 threats, add a threat to make bearer strength +1.",LOTR-EN07S108.0
8C39,8,8 - Siege of Gondor,Common,C,39,Knight of Dol Amroth,Free Peoples,Gondor,2,Companion,"Knight. Each time this companion wins a skirmish, you may wound a minion he is skirmishing.",LOTR-EN08S039.0
5C36,5,5 - Battle of Helm's Deep,Common,C,36,Knight of Gondor,Free Peoples,Gondor,2,Companion,Knight. Fellowship: Discard a condition to heal this companion.,LOTR-EN05S036.0
7U238,7,7 - Return of the King,Uncommon,U,238,Knights of His House,Free Peoples,Rohan,0,Event,"Choose an opponent. For each mounted companion you spot, that opponent must remove or place a random card from hand beneath his or her draw deck.",LOTR-EN07S238.0
4C308,4,4 - The Two Towers,Common,C,308,Knocked on the Head,Free Peoples,Shire,0,Event,Regroup: Play an unbound Hobbit from your discard pile.,LOTR-EN04S308.0
30FP63,30,30 - The Hobbit Draft Game: Main Deck,FP,FP,63,Lake Town,None,Site,,Site,River. Sanctuary. The twilight cost of the first Orc played at Lake-Town each turn is -2.,HDG-EN30S063.0
17R114,17,17 - Rise of Saruman,Rare,R,114,Land Had Changed,Shadow,Uruk-hai,2,Event,Make an Uruk-hai strength +2 (or spot a site you control to make that Uruk-hai strength +3 instead). You may then liberate a site to make that Uruk-hai strength +2 and damage +1.,LOTR-EN17S114.0
8U23,8,8 - Siege of Gondor,Uncommon,U,23,Larder,Shadow,Gollum,1,Possession,"To play, spot a minion. Regroup: Discard an Orc from hand to add a token here. Skirmish: Remove a token here to make Shelob strength +3 (limit +6).",LOTR-EN08S023.0
12U71,12,12 - Black Rider,Uncommon,U,71,Last Days,Shadow,Men,0,Condition,"Each time a minion is killed or discarded from play (except during the regroup phase), you may play a minion. Its twilight cost is –2, and it is fierce and strength +2 until the regroup phase.",LOTR-EN12S071.0
15U132,15,15 - The Hunters,Uncommon,U,132,Last Days of My House,Free Peoples,Rohan,1,Event,Spot 2 Men (or 1 hunter Man) to play a companion or a follower from your draw deck.,LOTR-EN15S132.0
15R84,15,15 - The Hunters,Rare,R,84,Last Gasp,Shadow,Men,3,Event,Wound 3 archers to exhaust a companion.,LOTR-EN15S084.0
18U21,18,18 - Treachery & Deceit,Uncommon,U,21,Last Stand,Free Peoples,Gandalf,2,Condition,Fellowship: Exert a Man to add 2 tokens here. Skirmish: Remove 3 tokens from here to make a companion strength +3.,LOTR-EN18S021.0
10C34,10,10 - Mount Doom,Common,C,34,Last Throw,Free Peoples,Gondor,5,Event,"If no opponent controls a site, spot 2 Men to make the move limit +1 for this turn.",LOTR-EN10S034.0
15U181,15,15 - The Hunters,Uncommon,U,181,Later Than You Think,Shadow,Ringwraith,0,Event,Remove 2 threats to play a Nazgûl. That Nazgûl is twilight cost –2 and gains hunter 2 until the start of the regroup phase.,LOTR-EN15S181.0
11U87,11,11 - Shadows,Uncommon,U,87,Lathspell,Shadow,Men,3,Condition,"To play, spot a minion. Bearer must be a companion. While bearer is skirmishing a minion, bearer loses all strength and damage bonuses from possessions.",LOTR-EN11S087.0
31S152,31,31 - The Hobbit Draft Game: Shadow Packs,Starter,S,152,Lazy Lob,Shadow,File:Culture Spider.svg Spider,4,Minion,Fierce. The twilight cost of this minion is -1 for each Orc you spot. Skirmish: Discard an Orc to make a Spider damage +1.,HDG-EN31S052.0
15R30,15,15 - The Hunters,Rare,R,30,"Leaflock, Finglas",Free Peoples,Gandalf,7,Companion,"Leaflock’s twilight cost is -1 for each Ent you can spot. While you can spot 3 other Ents, Leaflock is strength +4.",LOTR-EN15S030.0
5R3,5,5 - Battle of Helm's Deep,Rare,R,3,Leaping Blaze,Shadow,Dunland,1,Event,Shadow: Spot 3 minions to shuffle your hand into your draw deck and draw 8 cards. The Free Peoples player may discard 3 cards from hand to prevent this.,LOTR-EN05S003.0
7R24,7,7 - Return of the King,Rare,R,24,Leaving Forever,Free Peoples,Elven,0,Condition,"To play, spot 3 Elves. Each time the fellowship moves, add a threat or discard this condition. Regroup: Discard this condition to discard a condition or draw 2 cards.",LOTR-EN07S024.0
11U45,11,11 - Shadows,Uncommon,U,45,Led Astray,Shadow,Gollum,0,Event,Spot Gollum to add and exchange one of your sites on the adventure path with another site from your adventure deck.,LOTR-EN11S045.0
4R157,4,4 - The Two Towers,Rare,R,157,Leechcraft,Shadow,Isengard,0,Condition,"Spell. To play, exert Saruman or an Man. Plays on a Free Peoples Man. Special abilities in bearer’s game text may not be used.",LOTR-EN04S157.0
11C88,11,11 - Shadows,Common,C,88,Legion of Harad,Shadow,Men,6,Minion,"Toil 2. (For each character you exert when playing this, its twilight cost is –2.)",LOTR-EN11S088.0
7R283,7,7 - Return of the King,Rare,R,283,Legions of Morgul,Shadow,Sauron,3,Condition,"To play, spot 2 Orcs and add up to 3 threats. Each time a companion is about to be killed, you may remove a threat to make all minions fierce until the regroup phase. Discard this condition and remove 3 threats at the start of the regroup phase.",LOTR-EN07S283.0
11R23,11,11 - Shadows,Rare,R,23,Legolas' Bow,Free Peoples,Elven,2,Possession,"Bearer must be an Elf. Bearer is an Archer. If bearer is Legolas, each time you exert him to play an condition or event, you may heal him (limit once per phase).",LOTR-EN11S023.0
5U12,5,5 - Battle of Helm's Deep,Uncommon,U,12,Legolas' Sword,Free Peoples,Elven,1,Possession,"Bearer must be Legolas. Each time the fellowship moves, you may spot a wounded minion to heal Legolas.",LOTR-EN05S012.0
5P121,5,5 - Battle of Helm's Deep,Promo,P,121,"Legolas, Archer of Mirkwood",Free Peoples,Elven,2,Companion,"Archer. Each time Legolas wins a skirmish, you may heal a Dwarf companion or another Elf companion.",LOTR-EN05S121.0
0P87,0,0 - Promotional,Promo,P,87,"Legolas, Companion of the Ring",Free Peoples,Elven,2,Companion,"While Legolas is at a battleground or forest site, he is strength +2 and resistance +2.",LOTR-EN00S087.0
11S21,11,11 - Shadows,Starter,S,21,"Legolas, Companion of the Ring",Free Peoples,Elven,2,Companion,"While Legolas is at a battleground or forest site, he is strength +2 and resistance +2.",LOTR-EN11S021.0
4M2,4,4 - The Two Towers,M,M,2,"Legolas, Dauntless Hunter",Free Peoples,Elven,2,Companion,Archer. The twilight cost of each Shadow event and Shadow condition is +1 for each unbound Hobbit you can spot.,LOTR-EN04M002.0
4R73,4,4 - The Two Towers,Rare,R,73,"Legolas, Dauntless Hunter",Free Peoples,Elven,2,Companion,Archer. The twilight cost of each Shadow event and Shadow condition is +1 for each unbound Hobbit you can spot.,LOTR-EN04S073.0
4C74,4,4 - The Two Towers,Common,C,74,"Legolas, Elven Comrade",Free Peoples,Elven,2,Companion,Archer. Skirmish: Exert Legolas to make a minion skirmishing an unbound companion strength -1 (or -2 if that companion is Gimli).,LOTR-EN04S074.0
0P24,0,0 - Promotional,Promo,P,24,"Legolas, Elven Stalwart",Free Peoples,Elven,2,Companion,"Archer. While you can spot 3 wounded minions, each minion skirmishing Legolas is strength –3.",LOTR-EN00S024.0
8C10,8,8 - Siege of Gondor,Common,C,10,"Legolas, Elven Stalwart",Free Peoples,Elven,2,Companion,"Archer. While you can spot 3 wounded minions, each minion skirmishing Legolas is strength –3.",LOTR-EN08S010.0
7R25,7,7 - Return of the King,Rare,R,25,"Legolas, Fearless Marksman",Free Peoples,Elven,2,Companion,"Archer. Archery: If you have initiative, discard 4 cards from hand to wound a minion.",LOTR-EN07S025.0
0P124,0,0 - Promotional,Promo,P,124,"Legolas, Fleet-footed Hunter",Free Peoples,Elven,2,Companion,"Hunter 1. (While skirmishing a non-hunter character, this character is strength +1.) Regroup: Exert 2 hunter companions to draw a card.",LOTR-EN00S124.0
15S18,15,15 - The Hunters,Starter,S,18,"Legolas, Fleet-footed Hunter",Free Peoples,Elven,2,Companion,"Hunter 1. (While skirmishing a non-hunter character, this character is strength +1.) Regroup: Exert 2 hunter companions to draw a card.",LOTR-EN15S018.0
0P13,0,0 - Promotional,Promo,P,13,"Legolas, Greenleaf",Free Peoples,Elven,2,Companion,Archer. Archery: Exert Legolas to wound a minion; Legolas does not add to the fellowship archery total.,LOTR-EN00S013.0
1R50,1,1 - The Fellowship of the Ring,Rare,R,50,"Legolas, Greenleaf",Free Peoples,Elven,2,Companion,Archer. Archery: Exert Legolas to wound a minion; Legolas does not add to the fellowship archery total.,LOTR-EN01S050.0
0W3,0,0 - Promotional,W,W,3,"Legolas, Nimble Elf",Free Peoples,Elven,2,Companion,"Archer. Triumph - At the start of the archery phase, you may make the fellowship archery total +1.",LOTR-EN00W003.0
7C26,7,7 - Return of the King,Common,C,26,"Legolas, Nimble Warrior",Free Peoples,Elven,2,Companion,"Archer. Archery: If you cannot spot a threat, add a threat to make the fellowship archery total +1.",LOTR-EN07S026.0
1U51,1,1 - The Fellowship of the Ring,Uncommon,U,51,"Legolas, Prince of Mirkwood",Free Peoples,Elven,2,Companion,"Archer. While skirmishing a Nazgûl, Legolas is strength +3.",LOTR-EN01S051.0
31HD9,31,31 - The Hobbit Draft Game: Shadow Packs,HD,HD,9,"Legolas, Prince of Mirkwood",Free Peoples,Elven,2,Ally,Archer. Archery: Spot an Orc and exert Legolas to make the fellowship archery total +1 (or +2 if at a river or forest).,HDG-EN31S009.0
19P7,19,19 - Age's End,Promo,P,7,"Legolas, Skeptical Guide",Free Peoples,Elven,2,Companion,Archer. Fellowship. Archery: Add two threats to wound a minion; Legolas does not add to the fellowship archery total.,LOTR-EN19S007.0
0P15,0,0 - Promotional,Promo,P,15,"Legolas, Son of Thranduil",Free Peoples,Elven,2,Companion,"Archer. While Legolas is at a river or forest, add 1 to the fellowship archery total.",LOTR-EN00S015.0
